Empty,Metabolite,Name,Reference,ID,Group,DOI,tCr_u,tCr_std,IU_u,IU_std,mM_u,mM_std,Notes
,tCr,tCr,2016_lopezkolkovsky_75,1,Healthy_Rodent,10.1002/mrm.25602,,,,,8.9,0.6,
,tCr,tCr,2018_an_79,1,Glioma - IDH1-mutated grade-II oligodendroglioma,10.1002/mrm.26884,,,6.103,0.443,,,
,tCr,tCr,2018_an_79,2,Glioma - IDH1-mutated grade-II oligodendroglioma,10.1002/mrm.26884,,,3.825,1.38,,,
,tCr,tCr,2018_an_79,3,Glioma - Radiographically suggested glioma,10.1002/mrm.26884,,,6.969,0.996,,,
,tCr,tCr,2018_an_79,4,Glioma - Radiographically suggested glioma,10.1002/mrm.26884,,,5.031,0.524,,,
,tCr,tCr,2018_an_79,5,Glioma - IDH wild-type glioblastoma,10.1002/mrm.26884,,,5.989,1.272,,,
,tCr,tCr,2018_an_79,6,Glioma - IDH wild-type glioblastoma,10.1002/mrm.26884,,,7.473,1.644,,,
,Cr,Cre,2020_tarumi_45,4,Healthy Control,10.1038/s41386-019-0589-z,,,10.45,0.82,,,
,Cr,Cre,2020_tarumi_45,5,Treatment Resistant Schizophrenia ,10.1038/s41386-019-0589-z,,,11.1,0.76,,,
,Cr,Cre,2020_tarumi_45,6,Non-treatment Resistant Schizophrenia ,10.1038/s41386-019-0589-z,,,10.96,0.8,,,
,tCr,tCr,2018_deelchand_79,1,Healthy,10.1002/mrm.26788,,,,,8.385,0.816,
,tCr,tCr,2018_deelchand_79,2,Healthy,10.1002/mrm.26788,,,,,8.731,0.916,
,Cystathionine,CSH,2019_branzoli_21,1,Control,10.1093/neuonc/noz031,,,,,0,0,
,Cystathionine,CSH,2019_branzoli_21,2,IDH_COD,10.1093/neuonc/noz031,,,,,2.6,,0.2–4.1
,Cystathionine,CSH,2019_branzoli_21,3,IDH_Non_COD,10.1093/neuonc/noz031,,,,,1.25,,0.0–3.6
,Cystathionine,CSH,2019_branzoli_82,1,,10.1002/mrm.27810,,,,,2.467,1.277,
,EA,EA,2016_lopezkolkovsky_75,1,Healthy_Rodent,10.1002/mrm.25602,,,,,0.6,0.1,
,GABA+,GABA,2020_benson_274,1,Control,10.1016/j.jad.2020.05.026,0.19,0.03,,,,,
,GABA+,GABA,2020_benson_274,3,Control,10.1016/j.jad.2020.05.026,0.21,0.03,,,,,
,GABA+,GABA,2020_benson_274,4,Insomnia,10.1016/j.jad.2020.05.026,0.19,0.06,,,,,
,GABA+,GABA,2020_benson_274,6,Insomnia,10.1016/j.jad.2020.05.026,0.2,0.05,,,,,
,GABA+,GABA,2020_benson_274,7,Depression,10.1016/j.jad.2020.05.026,0.18,0.04,,,,,
,GABA+,GABA,2020_benson_274,9,Depression,10.1016/j.jad.2020.05.026,0.22,0.04,,,,,
,GABA+,GABA,2019_chan_14,1,Control,10.1371/journal.pone.0208666,,,3.308,0.325,,,
,GABA+,GABA,2019_chan_14,2,Migraine,10.1371/journal.pone.0208666,,,3.42,0.237,,,
,GABA+,GABA,2019_costigan_40,3,Healthy,10.1002/hbm.24566,,,,,1.85,0.27,
,GABA+,GABA,2019_costigan_40,5,Healthy,10.1002/hbm.24566,,,,,1.97,0.19,
,GABA,GABA,2018_adanyeguh_31,1,Healthy,10.1002/nbm.3880,,,,,2.2,1,Estimated Bar Graph
,GABA,GABA,2018_adanyeguh_31,3,HD,10.1002/nbm.3880,,,,,2.4,0.9,Estimated Bar Graph
,GABA+,GABA,2020_li_74,2,POA,10.1111/pcn.12940,,,,,1.34,0.12,
,GABA+,GABA,2020_li_74,3,Control,10.1111/pcn.12940,,,,,1.76,0.27,
,GABA,GABA,2018_an_80,1,Healthy,10.1002/mrm.27172,0.13,0.03,,,,,
,GABA,GABA,2018_bednarik_38,1,Healthy,10.1177/0271678X17695291,,,,,1.12,0.24,
,GABA,GABA,2018_bradley_86,1,Major Depressive Disorder,10.1016/j.pnpbp.2018.06.004,0.005,0.001,,,,,
,GABA,GABA,2018_bradley_86,2,Major Depressive Disorder,10.1016/j.pnpbp.2018.06.004,0.003,0,,,,,
,GABA,GABA,2018_bradley_86,3,Healthy,10.1016/j.pnpbp.2018.06.004,0.004,0,,,,,
,GABA,GABA,2018_bradley_86,4,Healthy,10.1016/j.pnpbp.2018.06.004,0.003,0.001,,,,,
,GABA+,GABA,2018_cao_28,1,Relapsing-Remitting Multiple Sclerosis,10.1007/s00330-017-5064-9,,,1.06,0.15,,,
,GABA+,GABA,2018_cao_28,2,Relapsing-Remitting Multiple Sclerosis,10.1007/s00330-017-5064-9,,,1.04,0.17,,,
,GABA+,GABA,2018_cao_28,3,Relapsing-Remitting Multiple Sclerosis,10.1007/s00330-017-5064-9,,,1.18,0.23,,,
,GABA+,GABA,2018_cao_28,4,Healthy,10.1007/s00330-017-5064-9,,,1.14,0.13,,,
,GABA+,GABA,2018_cao_28,5,Healthy,10.1007/s00330-017-5064-9,,,1.1,0.27,,,
,GABA+,GABA,2018_cao_28,6,Healthy,10.1007/s00330-017-5064-9,,,1.33,0.27,,,
,GABA,GABA,2018_chiu_193,1,First-episode Schizophrenia,10.1016/j.schres.2017.07.021,,,,,2.11,0.28,
,GABA,GABA,2018_chiu_193,2,Healthy,10.1016/j.schres.2017.07.021,,,,,2.32,0.22,
,GABA,GABA,2018_dejaeger_9,1,Painful Diabetic Polyneuropathy - Pregabalin Visit 1,10.1007/s13300-018-0460-y,,,,,0.29,0.14,
,GABA,GABA,2018_dejaeger_9,2,Painful Diabetic Polyneuropathy - Pregabalin Visit 1,10.1007/s13300-018-0460-y,,,,,0.29,0.12,
,GABA,GABA,2018_dejaeger_9,3,Painful Diabetic Polyneuropathy - Pregabalin Visit 1,10.1007/s13300-018-0460-y,,,,,0.41,0.26,
,GABA,GABA,2018_dejaeger_9,4,Painful Diabetic Polyneuropathy - Pregabalin Visit 1,10.1007/s13300-018-0460-y,,,,,0.28,0.21,
,GABA,GABA,2018_dejaeger_9,5,Painful Diabetic Polyneuropathy - Pregabalin Visit 3,10.1007/s13300-018-0460-y,,,,,0.38,0.24,
,GABA,GABA,2018_dejaeger_9,6,Painful Diabetic Polyneuropathy - Pregabalin Visit 3,10.1007/s13300-018-0460-y,,,,,0.26,0.2,
,GABA,GABA,2018_dejaeger_9,7,Painful Diabetic Polyneuropathy - Pregabalin Visit 3,10.1007/s13300-018-0460-y,,,,,0.35,0.19,
,GABA,GABA,2018_dejaeger_9,8,Painful Diabetic Polyneuropathy - Pregabalin Visit 3,10.1007/s13300-018-0460-y,,,,,0.36,0.27,
,GABA,GABA,2018_dejaeger_9,9,Painful Diabetic Polyneuropathy - Pregabalin Visit 5,10.1007/s13300-018-0460-y,,,,,0.37,0.3,
,GABA,GABA,2018_dejaeger_9,10,Painful Diabetic Polyneuropathy - Pregabalin Visit 5,10.1007/s13300-018-0460-y,,,,,0.25,0.14,
,GABA,GABA,2018_dejaeger_9,11,Painful Diabetic Polyneuropathy - Pregabalin Visit 5,10.1007/s13300-018-0460-y,,,,,0.91,0.47,
,GABA,GABA,2018_dejaeger_9,12,Painful Diabetic Polyneuropathy - Pregabalin Visit 5,10.1007/s13300-018-0460-y,,,,,0.25,0.1,
,GABA,GABA,2018_dejaeger_9,13,Painful Diabetic Polyneuropathy - Pregabalin Visit 7,10.1007/s13300-018-0460-y,,,,,0.31,0.13,
,GABA,GABA,2018_dejaeger_9,14,Painful Diabetic Polyneuropathy - Pregabalin Visit 7,10.1007/s13300-018-0460-y,,,,,0.24,0.16,
,GABA,GABA,2018_dejaeger_9,15,Painful Diabetic Polyneuropathy - Pregabalin Visit 7,10.1007/s13300-018-0460-y,,,,,0.48,0.26,
,GABA,GABA,2018_dejaeger_9,16,Painful Diabetic Polyneuropathy - Pregabalin Visit 7,10.1007/s13300-018-0460-y,,,,,0.35,0.16,
,GABA,GABA,2018_dejaeger_9,17,Painful Diabetic Polyneuropathy - Placebo Visit 1,10.1007/s13300-018-0460-y,,,,,0.33,0.15,
,GABA,GABA,2018_dejaeger_9,18,Painful Diabetic Polyneuropathy - Placebo Visit 1,10.1007/s13300-018-0460-y,,,,,0.35,0.194,
,GABA,GABA,2018_dejaeger_9,19,Painful Diabetic Polyneuropathy - Placebo Visit 1,10.1007/s13300-018-0460-y,,,,,0.47,0.32,
,GABA,GABA,2018_dejaeger_9,20,Painful Diabetic Polyneuropathy - Placebo Visit 1,10.1007/s13300-018-0460-y,,,,,0.37,0.2,
,GABA,GABA,2018_dejaeger_9,21,Painful Diabetic Polyneuropathy - Placebo Visit 3,10.1007/s13300-018-0460-y,,,,,0.4,0.19,
,GABA,GABA,2018_dejaeger_9,22,Painful Diabetic Polyneuropathy - Placebo Visit 3,10.1007/s13300-018-0460-y,,,,,0.35,0.16,
,GABA,GABA,2018_dejaeger_9,23,Painful Diabetic Polyneuropathy - Placebo Visit 3,10.1007/s13300-018-0460-y,,,,,0.47,0.21,
,GABA,GABA,2018_dejaeger_9,24,Painful Diabetic Polyneuropathy - Placebo Visit 3,10.1007/s13300-018-0460-y,,,,,0.58,0.62,
,GABA,GABA,2018_dejaeger_9,25,Painful Diabetic Polyneuropathy - Placebo Visit 5,10.1007/s13300-018-0460-y,,,,,0.26,0.17,
,GABA,GABA,2018_dejaeger_9,26,Painful Diabetic Polyneuropathy - Placebo Visit 5,10.1007/s13300-018-0460-y,,,,,0.37,0.09,
,GABA,GABA,2018_dejaeger_9,27,Painful Diabetic Polyneuropathy - Placebo Visit 5,10.1007/s13300-018-0460-y,,,,,0.89,0.67,
,GABA,GABA,2018_dejaeger_9,28,Painful Diabetic Polyneuropathy - Placebo Visit 5,10.1007/s13300-018-0460-y,,,,,0.37,0.29,
,GABA,GABA,2018_dejaeger_9,29,Painful Diabetic Polyneuropathy - Placebo Visit 7,10.1007/s13300-018-0460-y,,,,,0.58,0.48,
,GABA,GABA,2018_dejaeger_9,30,Painful Diabetic Polyneuropathy - Placebo Visit 7,10.1007/s13300-018-0460-y,,,,,0.43,0.2,
,GABA,GABA,2018_dejaeger_9,31,Painful Diabetic Polyneuropathy - Placebo Visit 7,10.1007/s13300-018-0460-y,,,,,0.37,0.15,
,GABA,GABA,2018_dejaeger_9,32,Painful Diabetic Polyneuropathy - Placebo Visit 7,10.1007/s13300-018-0460-y,,,,,0.32,0.27,
,GABA,GABA,2018_dejaeger_9,33,Painful Diabetic Polyneuropathy - Pregabalin 0 mg,10.1007/s13300-018-0460-y,,,,,0.36,0.24,
,GABA,GABA,2018_dejaeger_9,34,Painful Diabetic Polyneuropathy - Pregabalin 0 mg,10.1007/s13300-018-0460-y,,,,,0.37,0.16,
,GABA,GABA,2018_dejaeger_9,35,Painful Diabetic Polyneuropathy - Pregabalin 0 mg,10.1007/s13300-018-0460-y,,,,,0.53,0.4,
,GABA,GABA,2018_dejaeger_9,36,Painful Diabetic Polyneuropathy - Pregabalin 0 mg,10.1007/s13300-018-0460-y,,,,,0.39,0.34,
,GABA,GABA,2018_dejaeger_9,37,Painful Diabetic Polyneuropathy - Pregabalin 75 mg,10.1007/s13300-018-0460-y,,,,,0.53,0.51,
,GABA,GABA,2018_dejaeger_9,38,Painful Diabetic Polyneuropathy - Pregabalin 75 mg,10.1007/s13300-018-0460-y,,,,,0.32,0.18,
,GABA,GABA,2018_dejaeger_9,39,Painful Diabetic Polyneuropathy - Pregabalin 75 mg,10.1007/s13300-018-0460-y,,,,,0.41,0.16,
,GABA,GABA,2018_dejaeger_9,40,Painful Diabetic Polyneuropathy - Pregabalin 75 mg,10.1007/s13300-018-0460-y,,,,,0.31,0.19,
,GABA,GABA,2018_dejaeger_9,41,Painful Diabetic Polyneuropathy - Pregabalin 225 mg,10.1007/s13300-018-0460-y,,,,,0.28,0.19,
,GABA,GABA,2018_dejaeger_9,42,Painful Diabetic Polyneuropathy - Pregabalin 225 mg,10.1007/s13300-018-0460-y,,,,,0.38,0.22,
,GABA,GABA,2018_dejaeger_9,43,Painful Diabetic Polyneuropathy - Pregabalin 225 mg,10.1007/s13300-018-0460-y,,,,,0.63,0.39,
,GABA,GABA,2018_dejaeger_9,44,Painful Diabetic Polyneuropathy - Pregabalin 225 mg,10.1007/s13300-018-0460-y,,,,,0.36,0.17,
,GABA,GABA,2018_dejaeger_9,45,Painful Diabetic Polyneuropathy - Pregabalin 450 mg,10.1007/s13300-018-0460-y,,,,,0.28,0.15,
,GABA,GABA,2018_dejaeger_9,46,Painful Diabetic Polyneuropathy - Pregabalin 450 mg,10.1007/s13300-018-0460-y,,,,,0.33,0.16,
,GABA,GABA,2018_dejaeger_9,47,Painful Diabetic Polyneuropathy - Pregabalin 450 mg,10.1007/s13300-018-0460-y,,,,,0.45,0.24,
,GABA,GABA,2018_dejaeger_9,48,Painful Diabetic Polyneuropathy - Pregabalin 450 mg,10.1007/s13300-018-0460-y,,,,,0.39,0.17,
,GABA,GABA,2017_atagun_637,1,Healthy Control,10.1016/j.neulet.2016.11.051,0.18,0.027,,,,,Assumed 15% StdDev
,GABA,GABA,2017_atagun_637,2,Healthy Control,10.1016/j.neulet.2016.11.051,0.12,0.018,,,,,Assumed 15% StdDev
,GABA,GABA,2017_atagun_637,3,Schizophrenia,10.1016/j.neulet.2016.11.051,0.23,0.035,,,,,Assumed 15% StdDev
,GABA,GABA,2017_atagun_637,4,Schizophrenia,10.1016/j.neulet.2016.11.051,0.12,0.018,,,,,Assumed 15% StdDev
,GABA,GABA,2017_atagun_637,5,Bipolar I,10.1016/j.neulet.2016.11.051,0.18,0.027,,,,,Assumed 15% StdDev
,GABA,GABA,2017_atagun_637,6,Bipolar I,10.1016/j.neulet.2016.11.051,0.11,0.017,,,,,Assumed 15% StdDev
,GABA,GABA,2017_atagun_637,7,Bipolar II,10.1016/j.neulet.2016.11.051,0.18,0.027,,,,,Assumed 15% StdDev
,GABA,GABA,2017_atagun_637,8,Bipolar II,10.1016/j.neulet.2016.11.051,0.13,0.02,,,,,Assumed 15% StdDev
,GABA+,GABA,2018_elmaki_36,1,Parkinson's Disease,10.1007/s11604-017-0714-z,,,1.305,0.213,,,
,GABA+,GABA,2018_elmaki_36,2,Healthy,10.1007/s11604-017-0714-z,,,1.608,0.224,,,
,GABA+,GABA,2018_gong_47,1,Parkinson's Disease - Tremor-dominant,10.1002/jmri.25865,,,1.36,0.18,,,
,GABA+,GABA,2018_gong_47,2,,10.1002/jmri.25865,,,1.15,0.16,,,
,GABA+,GABA,2018_gong_47,3,Control,10.1002/jmri.25865,,,1.56,0.23,,,
,GABA,GABA,2018_harper_17,9,Urologic Chronic Pelvic Pain Syndrome,10.1016/j.nicl.2017.11.014,,,1.14,0.31,,,
,GABA,GABA,2018_harper_17,10,Urologic Chronic Pelvic Pain Syndrome,10.1016/j.nicl.2017.11.014,,,1.33,0.31,,,
,GABA,GABA,2018_harper_17,11,Urologic Chronic Pelvic Pain Syndrome,10.1016/j.nicl.2017.11.014,,,1.14,0.22,,,
,GABA,GABA,2018_harper_17,12,Urologic Chronic Pelvic Pain Syndrome,10.1016/j.nicl.2017.11.014,,,1.28,0.45,,,
,GABA,GABA,2018_harper_17,13,Control,10.1016/j.nicl.2017.11.014,,,1.35,0.23,,,
,GABA,GABA,2018_harper_17,14,Control,10.1016/j.nicl.2017.11.014,,,1.33,0.31,,,
,GABA,GABA,2018_harper_17,15,Control,10.1016/j.nicl.2017.11.014,,,1.2,0.23,,,
,GABA,GABA,2018_harper_17,16,Control,10.1016/j.nicl.2017.11.014,,,1.17,0.29,,,
,GABA,GABA,2018_hegarty_48,5,Autism Spectrum Disorder,10.1007/s10803-018-3613-y,,,3.39,0.64,,,
,GABA,GABA,2018_hegarty_48,6,Autism Spectrum Disorder,10.1007/s10803-018-3613-y,,,1.78,0.37,,,
,GABA,GABA,2018_hegarty_48,7,Control,10.1007/s10803-018-3613-y,,,3.41,0.65,,,
,GABA,GABA,2018_hegarty_48,8,Control,10.1007/s10803-018-3613-y,,,2.16,0.92,,,
,GABA,GABA,2018_horder_8,1,Control,10.1038/s41398-018-0155-1,,,3.9,0.42,,,
,GABA,GABA,2018_horder_8,2,Control,10.1038/s41398-018-0155-1,,,3.74,0.72,,,
,GABA,GABA,2018_horder_8,3,Autism Spectrum Disorder,10.1038/s41398-018-0155-1,,,3.84,0.45,,,
,GABA,GABA,2018_horder_8,4,Autism Spectrum Disorder,10.1038/s41398-018-0155-1,,,3.71,0.65,,,
,GABA,GABA,2018_huber_225,1,Bipolar Disorder,10.1016/j.jad.2017.07.052,,,1.07,0.27,,,
,GABA,GABA,2018_huber_225,2,Bipolar Disorder,10.1016/j.jad.2017.07.052,,,1.02,0.32,,,
,GABA,GABA,2018_huber_225,3,Control,10.1016/j.jad.2017.07.052,,,1.14,0.29,,,
,GABA,GABA,2018_huber_225,4,Control,10.1016/j.jad.2017.07.052,,,1.2,0.29,,,
,GABA,GABA,2020_hjelmervik_46,1,Schizophrenia,10.1093/schbul/sbz099,,,4.95,0.97,,,
,GABA,GABA,2020_hjelmervik_46,2,Schizophrenia,10.1093/schbul/sbz099,,,4.63,1.13,,,
,GABA,GABA,2020_hjelmervik_46,3,Schizophrenia,10.1093/schbul/sbz099,,,4.44,0.83,,,
,GABA,GABA,2020_hjelmervik_46,4,Schizophrenia,10.1093/schbul/sbz099,,,5.47,0.77,,,
,GABA,GABA,2020_hjelmervik_46,5,Control,10.1093/schbul/sbz099,,,4.82,1.08,,,
,GABA,GABA,2020_hjelmervik_46,6,Control,10.1093/schbul/sbz099,,,4.43,1.28,,,
,GABA,GABA,2020_hjelmervik_46,7,Control,10.1093/schbul/sbz099,,,4.59,0.82,,,
,GABA,GABA,2020_hjelmervik_46,8,Control,10.1093/schbul/sbz099,,,5.4,0.84,,,
,GABA,GABA,2020_boillat_40,1,Baseline,10.1177/0271678X19831022,,,1.37,0.08,,,
,GABA,GABA,2020_boillat_40,2,positive BOLD,10.1177/0271678X19831022,,,0.06,0.22,,,
,GABA,GABA,2020_boillat_40,3,Baseline,10.1177/0271678X19831022,,,1.46,0.06,,,
,GABA,GABA,2020_boillat_40,4,negative BOLD,10.1177/0271678X19831022,,,0.12,0.18,,,
,GABA,GABA,2021_akiyama_61,1,Control,10.2176/nmc.oa.2020-0274,,,1.17,0.59,,,
,GABA,GABA,2021_akiyama_61,2,NPH,10.2176/nmc.oa.2020-0274,,,0.43,0.35,,,
,GABA+,GABA,2018_li_29,1,Migraine - Pretreatment,10.1097/WNR.0000000000001067,,,0.098,0.025,,,
,GABA+,GABA,2018_li_29,2,Migraine - Pretreatment,10.1097/WNR.0000000000001067,,,0.094,0.01,,,
,GABA+,GABA,2018_li_29,3,Migraine - After Levetiracetam Treatment,10.1097/WNR.0000000000001067,,,0.084,0.022,,,
,GABA+,GABA,2018_li_29,4,Migraine - After Levetiracetam Treatment,10.1097/WNR.0000000000001067,,,0.084,0.006,,,
,GABA+,GABA,2018_louis_17,1,Essential Tremor,10.1007/s12311-017-0891-4,,,1.68,0.49,,,
,GABA+,GABA,2018_louis_17,2,Essential Tremor,10.1007/s12311-017-0891-4,,,2.01,0.45,,,
,GABA+,GABA,2018_louis_17,3,Control,10.1007/s12311-017-0891-4,,,1.8,0.53,,,
,GABA+,GABA,2018_louis_17,4,Control,10.1007/s12311-017-0891-4,,,1.86,0.53,,,
,GABA+,GABA,2018_mahone_273,1,Tourrette Syndrom,10.1016/j.pscychresns.2017.12.005,,,2.87,1.05,,,
,GABA+,GABA,2018_mahone_273,2,Tourrette Syndrom,10.1016/j.pscychresns.2017.12.005,,,2.8,1.35,,,
,GABA+,GABA,2018_mahone_273,3,Tourrette Syndrom,10.1016/j.pscychresns.2017.12.005,,,2.59,1.04,,,
,GABA+,GABA,2018_mahone_273,4,Tourrette Syndrom,10.1016/j.pscychresns.2017.12.005,,,2.99,0.74,,,
,GABA+,GABA,2018_mahone_273,5,Control,10.1016/j.pscychresns.2017.12.005,,,2.41,0.37,,,
,GABA+,GABA,2018_mahone_273,6,Control,10.1016/j.pscychresns.2017.12.005,,,2.49,0.86,,,
,GABA+,GABA,2018_mahone_273,7,Control,10.1016/j.pscychresns.2017.12.005,,,2.34,0.65,,,
,GABA+,GABA,2018_mahone_273,8,Control,10.1016/j.pscychresns.2017.12.005,,,2.87,0.6,,,
,GABA+,GABA,2018_marenco_43,1,Healthy,10.1038/s41386-018-0134-5,0.096,0.009,0.001,0,,,
,GABA+,GABA,2018_marenco_43,2,Healthy,10.1038/s41386-018-0134-5,0.106,0.011,0.001,0,,,
,GABA+,GABA,2018_modinos_43,1,Ultra-high Risk for Psychosis,10.1038/s41386-017-0004-6,,,3.9,0.7,,,
,GABA+,GABA,2018_modinos_43,2,Ultra-high Risk for Psychosis - Did not develop psychosis,10.1038/s41386-017-0004-6,,,3.8,0.6,,,
,GABA+,GABA,2018_modinos_43,3,Ultra-high Risk for Psychosis - Developed psychosis,10.1038/s41386-017-0004-6,,,4.2,0.9,,,
,GABA+,GABA,2018_morley_9,5,Alcohol Dependence - Placebo,10.3389/fpsyt.2018.00412,,,0.55,0.04,,,
,GABA+,GABA,2018_morley_9,6,Alcohol Dependence - Baclofen,10.3389/fpsyt.2018.00412,,,0.53,0.09,,,
,GABA+,GABA,2018_morley_9,7,"Alcohol Dependence - Recent alcohol consumption, placebo",10.3389/fpsyt.2018.00412,,,0.53,0.04,,,
,GABA+,GABA,2018_morley_9,8,"Alcohol Dependence - Recent alcohol consumption, Baclofen",10.3389/fpsyt.2018.00412,,,0.59,0.05,,,
,GABA,GABA,2018_saleh_80,1,Healthy,10.1002/mrm.27044,,,1.051,0.254,,,
,GABA,GABA,2018_saleh_80,2,Healthy,10.1002/mrm.27044,,,1.053,0.248,,,
,GABA,GABA,2020_cen_54,1,Healthy Controls,10.1177/0004867419898520,,,2.43,0.49,,,
,GABA,GABA,2020_cen_54,2,FEP,10.1177/0004867419898520,,,2.87,0.92,,,
,GABA,GABA,2018_sheth_276,1,Veterans - Suicidal behavior,10.1016/j.pscychresns.2018.04.004,,,0.37,0.03,,,
,GABA,GABA,2018_sheth_276,2,Veterans - Suicidal behavior,10.1016/j.pscychresns.2018.04.004,,,0.35,0.01,,,
,GABA,GABA,2018_sheth_276,3,Veterans - No suicidal behavior,10.1016/j.pscychresns.2018.04.004,,,0.37,0.03,,,
,GABA,GABA,2018_sheth_276,4,Veterans - No suicidal behavior,10.1016/j.pscychresns.2018.04.004,,,0.34,0.01,,,
,GABA,GABA,2019_betinaip_39,1,Behavior - ON - 3% Visual Contrast,10.1523/JNEUROSCI.3021-18.2019,,,0.758,0.179,,,
,GABA,GABA,2019_betinaip_39,2,Behavior - ON - 12.5% Visual Contrast,10.1523/JNEUROSCI.3021-18.2019,,,0.778,0.136,,,
,GABA,GABA,2019_betinaip_39,3,Behavior - ON - 50% Visual Contrast,10.1523/JNEUROSCI.3021-18.2019,,,0.74,0.158,,,
,GABA,GABA,2019_betinaip_39,4,Behavior - ON - 100% Visual Contrast,10.1523/JNEUROSCI.3021-18.2019,,,0.771,0.187,,,
,GABA,GABA,2019_betinaip_39,5,Resting,10.1523/JNEUROSCI.3021-18.2019,,,0.795,0.166,,,
,GABA,GABA,2019_betinaip_39,6,Behavior - OFF - 3% Visual Contrast,10.1523/JNEUROSCI.3021-18.2019,,,0.77,0.189,,,
,GABA,GABA,2019_betinaip_39,7,Behavior - OFF - 12.5% Visual Contrast,10.1523/JNEUROSCI.3021-18.2019,,,0.729,0.147,,,
,GABA,GABA,2019_betinaip_39,8,Behavior - OFF - 50% Visual Contrast,10.1523/JNEUROSCI.3021-18.2019,,,0.73,0.158,,,
,GABA,GABA,2019_betinaip_39,9,Behavior - OFF - 100% Visual Contrast,10.1523/JNEUROSCI.3021-18.2019,,,0.76,0.196,,,
,GABA,GABA,2019_betinaip_39,10,Resting,10.1523/JNEUROSCI.3021-18.2019,,,0.762,0.143,,,
,GABA+,GABA,2019_duncan_50,1,Healthy,10.1002/jmri.26706,,,5.5,0.4,,,
,GABA+,GABA,2019_duncan_50,2,Healthy,10.1002/jmri.26706,,,5.7,0.5,,,
,GABA,GABA,2019_duncan_50,3,Healthy,10.1002/jmri.26706,,,2.9,0.6,,,
,GABA,GABA,2019_duncan_50,4,Healthy,10.1002/jmri.26706,,,3.3,0.4,,,
,GABA,GABA,2019_ferland_237,1,Healthy TMS,10.1007/s00221-019-05691-z,0.049,0.016,,,0.834,0.239,
,GABA,GABA,2019_ferland_237,2,Healthy TMS,10.1007/s00221-019-05691-z,0.05,0.015,,,0.888,0.254,
,GABA,GABA,2019_flores-ramos_242,1,Depression,10.1016/j.jad.2018.08.033,,,,,1.72,1.54,
,GABA,GABA,2019_flores-ramos_242,2,Depression,10.1016/j.jad.2018.08.033,,,,,1.94,0.7,
,GABA,GABA,2019_giapitzakis_81,1,Healthy,10.1002/mrm.27467,,,,,0.8,0.2,
,GABA,GABA,2019_giapitzakis_81,2,Healthy,10.1002/mrm.27467,,,,,0.8,0.4,
,GABA,GABA,2019_gradinger_160,1,Control,10.1097/j.pain.0000000000001641,0.23,0.04,,,,,
,GABA,GABA,2019_gradinger_160,2,Borderline Personality Disorder,10.1097/j.pain.0000000000001641,0.23,0.04,,,,,
,GABA,GABA,2019_hong_14,1,Healthy,10.1371/journal.pone.0223702,0.13,0.06,,,,,
,GABA,GABA,2019_hong_14,2,Healthy,10.1371/journal.pone.0223702,0.22,0.09,,,,,
,GABA,GABA,2019_hong_14,3,Healthy,10.1371/journal.pone.0223702,0.16,0.03,,,,,
,GABA,GABA,2019_hong_14,4,Healthy,10.1371/journal.pone.0223702,0.28,0.03,,,,,
,GABA,GABA,2019_hong_14,5,Healthy,10.1371/journal.pone.0223702,0.26,0.09,,,,,
,GABA,GABA,2019_hong_14,6,Healthy,10.1371/journal.pone.0223702,0.25,0.05,,,,,
,GABA,GABA,2019_hong_14,7,Healthy,10.1371/journal.pone.0223702,0.07,0.03,,,,,
,GABA,GABA,2019_hong_14,8,Healthy,10.1371/journal.pone.0223702,0.1,0.02,,,,,
,GABA,GABA,2019_hong_14,9,Healthy,10.1371/journal.pone.0223702,0.11,0.05,,,,,
,GABA,GABA,2019_hong_14,10,Healthy,10.1371/journal.pone.0223702,0.19,0.04,,,,,
,GABA,GABA,2019_hong_14,11,Healthy,10.1371/journal.pone.0223702,0.18,0.04,,,,,
,GABA,GABA,2019_hong_14,12,Healthy,10.1371/journal.pone.0223702,0.18,0.03,,,,,
,GABA+,GABA,2019_kim_13,1,Control,10.3389/fnhum.2019.00193,0.109,0.008,,,,,
,GABA+,GABA,2019_kim_13,2,TBI (Boxers),10.3389/fnhum.2019.00193,0.103,0.007,,,,,
,GABA,GABA,2018_wyss_21,1,Healthy,10.1093/ijnp/pyy056,,,1.45,0.24,,,
,GABA+,GABA,2018_xia_34,1,Schizophrenia - Drug_Baseline,10.1097/YCT.0000000000000507,0.149,0.052,,,,,
,GABA+,GABA,2018_xia_34,2,Schizophrenia - Drug_4wk,10.1097/YCT.0000000000000507,0.196,0.103,,,,,
,GABA+,GABA,2018_xia_34,3,Schizophrenia - Electroconvulsive therapy_Baseline,10.1097/YCT.0000000000000507,0.137,0.048,,,,,
,GABA+,GABA,2018_xia_34,4,Schizophrenia - Electroconvulsive therapy_4wk,10.1097/YCT.0000000000000507,0.21,0.097,,,,,
,GABA+,GABA,2018_xia_34,5,Control,10.1097/YCT.0000000000000507,0.194,0.098,,,,,
,GABA,GABA,2020_savic_30,1,Control,10.1093/cercor/bhz340,,,,,1.2,1,
,GABA,GABA,2020_savic_30,2,Control,10.1093/cercor/bhz340,,,,,2.1,0.6,
,GABA,GABA,2020_savic_30,3,Control,10.1093/cercor/bhz340,,,,,1.1,0.6,
,GABA,GABA,2020_savic_30,4,Control,10.1093/cercor/bhz340,,,,,2.2,0.7,
