Metabolite,Name,PPM,Reference,ID,DOI,Subject,Tesla,T2,StdDev,R2,Notes,Old_Name,Old_ID
MM_256,MM_256,2.56,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,20.1,3.2,49.7512,,"Murali-Manohar et al., 2019",B
MM_256,MM_256,2.56,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,23.9,3.4,41.841,,"Murali-Manohar et al., 2019",C
MM_270,MM_270,2.7,2020_landheer_84,1,10.1002/mrm.28282,Human,3,25.4,4.4,39.3701,Female Frontal,"Landheer et al., 2020",A
MM_270,MM_270,2.7,2020_landheer_84,2,10.1002/mrm.28282,Human,3,23.3,4.1,42.9185,Male Frontal,"Landheer et al., 2020",B
MM_270,MM_270,2.7,2020_landheer_84,3,10.1002/mrm.28282,Human,3,27.4,2.2,36.4964,Female Occipital,"Landheer et al., 2020",C
MM_270,MM_270,2.7,2020_landheer_84,4,10.1002/mrm.28282,Human,3,26,5.5,38.4615,Male Occipital,"Landheer et al., 2020",D
MM_270,MM_270,2.7,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,13.9,2.9,71.9424,,"Murali-Manohar et al., 2019",B
MM_270,MM_270,2.7,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,13.4,1.9,74.6269,,"Murali-Manohar et al., 2019",C
MM_280,MM_270,2.8,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,50.3,1.5,19.8807,,,
MM_299,MM_299,2.99,2020_landheer_84,1,10.1002/mrm.28282,Human,3,21.7,6.5,46.0829,Female Frontal,"Landheer et al., 2020",A
MM_299,MM_299,2.99,2020_landheer_84,2,10.1002/mrm.28282,Human,3,21.8,3.3,45.8716,Male Frontal,"Landheer et al., 2020",B
MM_299,MM_299,2.99,2020_landheer_84,3,10.1002/mrm.28282,Human,3,22.1,3.2,45.2489,Female Occipital,"Landheer et al., 2020",C
MM_299,MM_299,2.99,2020_landheer_84,4,10.1002/mrm.28282,Human,3,18.3,3.5,54.6448,Male Occipital,"Landheer et al., 2020",D
MM_299,MM_299,2.99,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,18.8,1.6,53.1915,,"Murali-Manohar et al., 2019",B
MM_299,MM_299,2.99,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,18,19.1,55.5556,,"Murali-Manohar et al., 2019",C
MM_3,MM_General,"2.97,3.02,3.09,3.22,3.28,3.54,3.62",2015_lopez-kolkovsky_75,1,10.1002/mrm.25602,Rat,17.2,55,5,18.1818,,"Lopez-Kolkovsky et al., 2015",B
MM_321,MM_321,3.21,2020_landheer_84,1,10.1002/mrm.28282,Human,3,17.2,3.1,58.1395,Female Frontal,"Landheer et al., 2020",A
MM_321,MM_321,3.21,2020_landheer_84,2,10.1002/mrm.28282,Human,3,20.7,3,48.3092,Male Frontal,"Landheer et al., 2020",B
MM_321,MM_321,3.21,2020_landheer_84,3,10.1002/mrm.28282,Human,3,14.3,6.1,69.9301,Female Occipital,"Landheer et al., 2020",C
MM_321,MM_321,3.21,2020_landheer_84,4,10.1002/mrm.28282,Human,3,18.6,5.2,53.7634,Male Occipital,"Landheer et al., 2020",D
MM_321,MM_321,3.21,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,18.4,3.2,54.3478,,"Murali-Manohar et al., 2019",B
MM_321,MM_321,3.21,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,16.3,5.4,61.3497,,"Murali-Manohar et al., 2019",C
MM_320,MM_321,3.2,2008_opstad_60,1,10.1002/mrm.21496,Tumor,14.1,17.6,3.2,56.8182,,,
MM_362,MM_362,3.62,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,13.9,6.4,71.9424,,"Murali-Manohar et al., 2019",B
MM_362,MM_362,3.62,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,15.9,4.8,62.8931,,"Murali-Manohar et al., 2019",C
MM_375,MM_375,3.8-3.65,2005_soher_53,3,10.1002/mrm.20491,Human,1.5,90,4.6,11.1111,CPMG,"Soher et al., 2005",C
MM_375,MM_375,3.8-3.65,2005_soher_53,4,10.1002/mrm.20491,Human,1.5,36.6,6.2,27.3224,non-CPMG,"Soher et al., 2005",D
MM_375,MM_375,3.75,2020_landheer_84,1,10.1002/mrm.28282,Human,3,21.8,2.6,45.8716,Female Frontal,"Landheer et al., 2020",A
MM_375,MM_375,3.75,2020_landheer_84,2,10.1002/mrm.28282,Human,3,22.1,2.6,45.2489,Male Frontal,"Landheer et al., 2020",B
MM_375,MM_375,3.75,2020_landheer_84,3,10.1002/mrm.28282,Human,3,20,1.3,50,Female Occipital,"Landheer et al., 2020",C
MM_375,MM_375,3.75,2020_landheer_84,4,10.1002/mrm.28282,Human,3,20.2,2,49.505,Male Occipital,"Landheer et al., 2020",D
MM_375,MM_375,3.75,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,25.4,6.8,39.3701,,"Murali-Manohar et al., 2019",B
MM_375,MM_375,3.75,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,24.5,6.8,40.8163,,"Murali-Manohar et al., 2019",C
MM_4,MM_General,"3.75,3.86,3.95,4.05,4.17,4.26,4.33,4.42",2015_lopez-kolkovsky_75,1,10.1002/mrm.25602,Rat,17.2,43,6,23.2558,,"Lopez-Kolkovsky et al., 2015",B
MM_386,MM_386,3.86,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,22,5.3,45.4545,,"Murali-Manohar et al., 2019",B
MM_386,MM_386,3.86,2020_murali-manohar_84,3,10.1002/mrm.28174,Human,9.4,24.2,5.2,41.3223,,"Murali-Manohar et al., 2019",C
MM_403,MM_403,4.03,2020_murali-manohar_84,2,10.1002/mrm.28174,Human,9.4,20.7,8.2,48.3092,,"Murali-Manohar et al., 2019",B
NAA_CH1,NAA_CH1,4.38,2015_lopez-kolkovsky_75,1,10.1002/mrm.25602,Rat,17.2,182,22,5.4945,,"Lopez-Kolkovsky et al., 2015",B
NAA,NAA_Asp,2.6,2005_soher_53,1,10.1002/mrm.20491,Human,1.5,147,32,6.8027,,"Soher et al., 2005",A
NAA,NAA_Asp,,2018_deelchand_79,1,10.1002/mrm.26826,Human,3,229,16,4.3668,LASER,"Deelchand et al., 2018",A
NAA,NAA_Asp,,2018_deelchand_79,2,10.1002/mrm.26826,Human,3,287,91,3.4843,PRESS,"Deelchand et al., 2018",B
NAA,NAA_Asp,,2012_ganji_25,1,10.1002/nbm.1767,Human,3,222,33,4.5045,,"Ganji et al., 2012",A
NAA,NAA_Asp,,2012_ganji_25,2,10.1002/nbm.1767,Human,3,284,23,3.5211,,"Ganji et al., 2012",B
NAA1,NAA_Asp,"4.382, 2.673, 2.486",2018_wyss_80,1,10.1002/mrm.27067,Human,3,310,33,3.2258,,"Wyss et al., 2018",A
NAA1,NAA_Asp,"4.382, 2.673, 2.486",2018_wyss_80,2,10.1002/mrm.27067,Human,3,229,38,4.3668,,"Wyss et al., 2018",B
NAA1,NAA_Asp,"4.382, 2.673, 2.486",2018_wyss_80,3,10.1002/mrm.27067,Human,3,223,57,4.4843,,"Wyss et al., 2018",C
NAA_CH2,NAA_Asp,"2.6,2.3",2012_deelchand_67,1,10.1002/mrm.23080,Human,4,149,12,6.7114,,"Deelchand et al., 2012",A
NAA_CH2,NAA_Asp,"2.673, 2.486",2017_an_78,1,10.1002/mrm.26612,Human,7,141,17,7.0922,,"An et al., 2017",E
NAA_CH2,NAA_Asp,"2.673, 2.486",2017_an_78,2,10.1002/mrm.26612,Human,7,122,14,8.1967,,"An et al., 2017",F
NAA_CH2,NAA_Asp,"2.673, 2.486",2017_an_78,3,10.1002/mrm.26612,Human,7,226,115,4.4248,Conventional Method,"An et al., 2017",G
NAA_CH2,NAA_Asp,"2.673, 2.486",2017_an_78,4,10.1002/mrm.26612,Human,7,140,22,7.1429,Conventional Method,"An et al., 2017",H
NAA_CH2,NAA_Asp,,2011_marjanska_25,1,10.1002/nbm.1754,Human,7,90,11,11.1111,,"Marjanska et al., 2011",A
NAA_CH2,NAA_Asp,,2011_marjanska_25,2,10.1002/nbm.1754,Human,7,110,30,9.0909,,"Marjanska et al., 2011",B
NAA_CH2,NAA_Asp,,2011_marjanska_25,3,10.1002/nbm.1754,Human,7,69,12,14.4928,,"Marjanska et al., 2011",C
NAA_CH2,NAA_Asp,,2011_marjanska_25,4,10.1002/nbm.1754,Human,7,170,12,5.8824,,"Marjanska et al., 2011",D
NAA_CH2,NAA_Asp,,2018_wong_31,1,10.1002/nbm.4002,Human,7,69,4,14.4928,,,
NAA_CH2,NAA_Asp,,2015_deelchand_73,1,10.1002/mrm.25088,Rat,9.4,321,30,3.1153,,"Deelchand et al., 2015",A
NAA_CH2,NAA_Asp,,2015_deelchand_73,2,10.1002/mrm.25088,Rat,9.4,456,26,2.193,,"Deelchand et al., 2015",B
NAA_CH2,NAA_Asp,,2015_deelchand_73,3,10.1002/mrm.25088,Rat,9.4,449,32,2.2272,,"Deelchand et al., 2015",C
NAA_CH2,NAA_Asp,,2020_murali-manohar_84,1,10.1002/mrm.28174,Human,9.4,102.2,23.8,9.7847,,"Murali-Manohar et al., 2019",A
NAA_CH2,NAA_Asp,"2.67,2.49",2015_lopez-kolkovsky_75,1,10.1002/mrm.25602,Rat,17.2,172,14,5.814,,"Lopez-Kolkovsky et al., 2015",B
NAA,NAA_CH3,,2001_barker_45,1,10.1002/mrm.1104,Human,1.5,480,80,2.0833,,"Barker et al., 2001",A
NAA,NAA_CH3,,1998_block_55,1,10.1001/archneur.55.7.931,Human,1.5,317,32,3.1546,,"Block et al., 1998",
NAA,NAA_CH3,,1998_block_55,2,10.1001/archneur.55.7.931,Human,1.5,315,31,3.1746,,"Block et al., 1998",
NAA,NAA_CH3,2,2005_brief_18,1,10.1002/nbm.916,Human,1.5,256,18.97,3.9063,,"Brief et al., 2005",A
NAA,NAA_CH3,2,2005_brief_18,2,10.1002/nbm.916,Human,1.5,300,25.3,3.3333,,"Brief et al., 2005",B
NAA,NAA_CH3,,2001_brooks_11,1,10.1093/cercor/11.7.598,Human,1.5,369,56,2.71,,,
tNAA,NAA_CH3,2,2019_carlin_49,2,10.1002/jmri.26054,Human,1.5,191,56,5.2356,,,
tNAA,NAA_CH3,2,2019_carlin_49,6,10.1002/jmri.26054,Human,1.5,333,124,3.003,,,
tNAA,NAA_CH3,2,2019_carlin_49,7,10.1002/jmri.26054,Human,1.5,436,140,2.2936,,,
tNAA,NAA_CH3,2,2019_carlin_49,10,10.1002/jmri.26054,Human,1.5,423,113,2.3641,,,
NAA,NAA_CH3,,1993_christiansen_11,1,10.1016/0730-725x(93)90197-l,Human,1.5,344,84,2.907,,,
NAA,NAA_CH3,,1993_christiansen_11,2,10.1016/0730-725x(93)90197-l,Human,1.5,268,75,3.7313,,,
NAA,NAA_CH3,,1993_christiansen_11,3,10.1016/0730-725x(93)90197-l,Human,1.5,368,164,2.7174,,,
NAA,NAA_CH3,,1993_christiansen_11,4,10.1016/0730-725x(93)90197-l,Human,1.5,385,113,2.5974,,,
NAA,NAA_CH3,,1993_christiansen_11,5,10.1016/0730-725x(93)90197-l,Human,1.5,302,117,3.3113,,,
NAA,NAA_CH3,,1993_christiansen_11,6,10.1016/0730-725x(93)90197-l,Human,1.5,246,103,4.065,,,
NAA,NAA_CH3,,1993_christiansen_11,7,10.1016/0730-725x(93)90197-l,Human,1.5,222,121,4.5045,,,
NAA,NAA_CH3,,1993_christiansen_11,8,10.1016/0730-725x(93)90197-l,Human,1.5,318,92,3.1447,,,
NAA,NAA_CH3,,1995_christiansen_13,1,10.1016/0730-725x(94)00113-h,Human,1.5,272,58,3.6765,,,
NAA,NAA_CH3,,1995_christiansen_13,2,10.1016/0730-725x(94)00113-h,Human,1.5,469,262,2.1322,,,
NAA_CH3,NAA_CH3,2.008,1989_frahm_11,1,10.1002/mrm.1910110105,Human,1.5,330,33,3.0303,"Frahm et al., provided approximate Std.Dev.","Frahm et al., 1989",E
NAA_CH3,NAA_CH3,2.008,1989_frahm_11,2,10.1002/mrm.1910110105,Human,1.5,450,45,2.2222,"Frahm et al., provided approximate Std.Dev.","Frahm et al., 1989",F
NAA_CH3,NAA_CH3,2.008,1989_frahm_11,3,10.1002/mrm.1910110105,Human,1.5,340,34,2.9412,"Frahm et al., provided approximate Std.Dev.","Frahm et al., 1989",G
NAA_CH3,NAA_CH3,2.008,1989_frahm_11,4,10.1002/mrm.1910110105,Human,1.5,300,30,3.3333,"Frahm et al., provided approximate Std.Dev.","Frahm et al., 1989",H
NAA,NAA_CH3,2,1992_gideon_10,1,10.1016/0730-725x(92)90453-7,Human,1.5,273.8,80.7,3.6523,,,
NAA,NAA_CH3,2,1992_gideon_10,2,10.1016/0730-725x(92)90453-7,Human,1.5,286.5,114.4,3.4904,,,
NAA,NAA_CH3,2.02,2002_isobe_20,1,10.1016/S0730-725X(02)00500-3,Human,1.5,368.8,22.6,2.7115,,"Isobe et al., 2002",B
NAA,NAA_CH3,,1994_kamada_31,1,10.1002/mrm.1910310510,Human,1.5,348.81,70.75,2.8669,,,
NAA,NAA_CH3,,1994_kamada_31,2,10.1002/mrm.1910310510,Human,1.5,155.93,58.11,6.4131,,,
NAA,NAA_CH3,,1994_kamada_31,3,10.1002/mrm.1910310510,Human,1.5,172.53,60.87,5.7961,,,
NAA,NAA_CH3,,1993_kreis_30,1,10.1002/mrm.1910300405,Human,1.5,388,29.1,2.5773,,"Kreis et al., 1993",B
NAA,NAA_CH3,,1993_kreis_30,5,10.1002/mrm.1910300405,Human,1.5,524,187.83,1.9084,,"Kreis et al., 1993",B
NAA3,NAA_CH3,,2005_kreis_54,1,10.1002/mrm.20673,Human,1.5,270,70,3.7037,,,
NAA,NAA_CH3,,1995_longo_30,1,10.1097/00004424-199504000-00001,Human,1.5,357,104,2.8011,,,
NAA,NAA_CH3,,1995_longo_30,2,10.1097/00004424-199504000-00001,Human,1.5,359,93,2.7855,,,
NAA,NAA_CH3,2.07,2002_mascalchi_16,1,10.1002/jmri.10189,Human,1.5,286,42,3.4965,,,
NAA,NAA_CH3,2.07,2002_mascalchi_16,2,10.1002/jmri.10189,Human,1.5,330,46,3.0303,,,
NAA,NAA_CH3,2.07,2002_mascalchi_16,3,10.1002/jmri.10189,Human,1.5,323,72,3.096,,,
NAA,NAA_CH3,2.07,2002_mascalchi_16,4,10.1002/jmri.10189,Human,1.5,341,82,2.9326,,,
NAA,NAA_CH3,,1996_mulkern_6,1,10.1002/jmri.1880060221,Human,1.5,435,113,2.2989,,,
NAA,NAA_CH3,2,1991_narayana_9,1,10.1016/0730-725x(91)90415-i,Human,1.5,320,35,3.125,,,
NAA,NAA_CH3,,1995_posse_33,1,10.1002/mrm.1910330215,Human,1.5,440,44,2.2727,Assumed 10% Std.Dev.,"Posse et al., 1995",C
NAA,NAA_CH3,2,2002_rutgers_15,1,10.1002/nbm.762,Human,1.5,336,46,2.9762,,,
NAA,NAA_CH3,,2002_sarchielli_249,1,10.1007/s00415-002-0758-5,Human,1.5,385,30,2.5974,,,
NAA,NAA_CH3,,2002_sarchielli_249,2,10.1007/s00415-002-0758-5,Human,1.5,368,34,2.7174,,,
NAA,NAA_CH3,,2002_sarchielli_249,3,10.1007/s00415-002-0758-5,Human,1.5,361,40,2.7701,,,
NAA,NAA_CH3,2.01,2002_sijens_12,1,10.1007/s00330-001-1300-3,Human,1.5,338,60.85,2.9586,,,
NAA,NAA_CH3,2.01,2002_sijens_12,2,10.1007/s00330-001-1300-3,Human,1.5,225,60.85,4.4444,,,
NAA,NAA_CH3,2.01,2002_sijens_12,3,10.1007/s00330-001-1300-3,Human,1.5,228,147.22,4.386,,,
NAA,NAA_CH3,1.9- 2.1,2004_sijens_14,2,10.1007/s00330-004-2388-z,Human,1.5,327,66,3.0581,,,
NAA,NAA_CH3,2.01,2005_soher_53,1,10.1002/mrm.20491,Human,1.5,416,105,2.4038,,"Soher et al., 2005",A
NAA,NAA_CH3,2.02,2004_traber_19,1,10.1002/jmri.20053,Human,1.5,361,39,2.7701,,"Traber et al., 2004",A
NAA,NAA_CH3,2.02,2004_traber_19,2,10.1002/jmri.20053,Human,1.5,317,25,3.1546,,"Traber et al., 2004",B
NAA,NAA_CH3,2.02,2004_traber_19,3,10.1002/jmri.20053,Human,1.5,357,26,2.8011,,"Traber et al., 2004",C
NAA,NAA_CH3,2.02,2004_walker_220,1,10.1016/j.jns.2004.01.012,Human,1.5,393,27,2.5445,,,
NAA,NAA_CH3,2.02,2004_walker_220,2,10.1016/j.jns.2004.01.012,Human,1.5,226,48,4.4248,,,
NAA,NAA_CH3,2.02,2004_walker_220,3,10.1016/j.jns.2004.01.012,Human,1.5,396,41,2.5253,,,
NAA,NAA_CH3,2.02,2004_walker_220,4,10.1016/j.jns.2004.01.012,Human,1.5,317,28,3.1546,,,
NAA,NAA_CH3,2.02,2004_walker_220,5,10.1016/j.jns.2004.01.012,Human,1.5,381,37,2.6247,,,
NAA,NAA_CH3,,1999_choi_41,1,10.1002/(SICI)1522-2594(199901)41:1<204::AID-MRM29>3.0.CO;2-7,Human,2,283,62,3.5336,,"Choi et al., 1999",B
NAA,NAA_CH3,2.02,1992_hennig_5,1,10.1002/nbm.1940050406,Human,2,352,93,2.8409,,"Hennig et al., 1992",A
NAA,NAA_CH3,2.02,1992_hennig_5,2,10.1002/nbm.1940050406,Human,2,329,124,3.0395,,"Hennig et al., 1992",B
NAA,NAA_CH3,2.02,1992_hennig_5,3,10.1002/nbm.1940050406,Human,2,358,122,2.7933,,"Hennig et al., 1992",C
NAA,NAA_CH3,2.02,1992_hennig_5,4,10.1002/nbm.1940050406,Human,2,383,108,2.611,,"Hennig et al., 1992",D
NAA,NAA_CH3,,1992_sappey-marinier_26,1,10.1002/mrm.1910260211,Human,2,263,29.39,3.8023,Control,"Sappey-Marinier et al., 1992",A
NAA,NAA_CH3,,1992_sappey-marinier_26,2,10.1002/mrm.1910260211,Human,2,231,93.08,4.329,Stroke,"Sappey-Marinier et al., 1992",C
NAA,NAA_CH3,,1992_sappey-marinier_26,3,10.1002/mrm.1910260211,Human,2,233,64.85,4.2918,WMSH,"Sappey-Marinier et al., 1992",E
NAA,NAA_CH3,2.02,1994_blamire_12,1,10.1016/0730-725X(94)90087-8,Human,2.1,339,144.22,2.9499,,,
NAA,NAA_CH3,2.02,1994_blamire_12,2,10.1016/0730-725X(94)90087-8,Human,2.1,259,74.08,3.861,,,
NAA,NAA_CH3,2,1996_cady_21,1,10.1007/bf02532414,Human,2.4,316.9,77.2,3.1556,,,
NAA,NAA_CH3,2,1996_cady_21,2,10.1007/bf02532414,Human,2.4,395.2,24.8,2.5304,,,
NAA,NAA_CH3,2,1996_cady_21,3,10.1007/bf02532414,Human,2.4,458.1,149.9,2.1829,,,
NAA,NAA_CH3,2,1996_cady_36,1,10.1002/mrm.1910360610,Human,2.4,331,90.6,3.0211,,,
NAA,NAA_CH3,2,1996_cady_36,3,10.1002/mrm.1910360610,Human,2.4,463.5,129.6,2.1575,,,
NAA_CH3,NAA_CH3,,1998_fujimori_39,1,10.1002/mrm.1910390419,Rat,2.4,406,82,2.4631,,"Fujimori et al., 1998",
NAA_CH3,NAA_CH3,,1998_fujimori_39,4,10.1002/mrm.1910390419,Rat,2.4,339,35,2.9499,,"Fujimori et al., 1998",
NAA_CH3,NAA_CH3,,1998_fujimori_39,8,10.1002/mrm.1910390419,Rat,2.4,359,71,2.7855,,"Fujimori et al., 1998",
NAA,NAA_CH3,2,1992_rose_23,1,10.1002/mrm.1910230213,Dog,2.4,490,35,2.0408,,,
NAA,NAA_CH3,,2001_barker_45,2,10.1002/mrm.1104,Human,3,210,20,4.7619,,"Barker et al., 2001",B
tNAA,NAA_CH3,,2021_dacko_85,1,10.1002/mrm.28500,Human,3,220,12,4.5455,,,
NAA,NAA_CH3,,2018_deelchand_79,1,10.1002/mrm.26826,Human,3,369,24,2.71,LASER,"Deelchand et al., 2018",A
NAA,NAA_CH3,,2018_deelchand_79,2,10.1002/mrm.26826,Human,3,298,20,3.3557,PRESS,"Deelchand et al., 2018",B
NAA,NAA_CH3,,2020_deelchand_95,1,10.1016/j.neurobiolaging.2020.07.017,Human,3,322,16,3.1056,,"Deelchand et al., 2020",A
NAA,NAA_CH3,,2020_deelchand_95,2,10.1016/j.neurobiolaging.2020.07.017,Human,3,304,13,3.2895,,"Deelchand et al., 2020",B
NAA,NAA_CH3,,2020_deelchand_95,3,10.1016/j.neurobiolaging.2020.07.017,Human,3,355,17,2.8169,,"Deelchand et al., 2020",C
NAA,NAA_CH3,,2020_deelchand_95,4,10.1016/j.neurobiolaging.2020.07.017,Human,3,286,14,3.4965,,"Deelchand et al., 2020",D
NAA,NAA_CH3,,2020_deelchand_95,5,10.1016/j.neurobiolaging.2020.07.017,Human,3,279,17,3.5842,,"Deelchand et al., 2020",E
NAA,NAA_CH3,,2020_deelchand_95,6,10.1016/j.neurobiolaging.2020.07.017,Human,3,316,25,3.1646,,"Deelchand et al., 2020",F
NAA,NAA_CH3,2.01,2005_dumoulin,1,ISMRM_1179_2005,Human,3,235.4,23.96,4.2481,Aged,"Dumoulin et al., 2005",A
NAA,NAA_CH3,2.01,2005_dumoulin,2,ISMRM_1179_2005,Human,3,254.18,33.76,3.9342,MCI,"Dumoulin et al., 2005",B
NAA,NAA_CH3,2.01,2005_dumoulin,3,ISMRM_1179_2005,Human,3,254.05,35.58,3.9362,AD,"Dumoulin et al., 2005",C
NAA,NAA_CH3,,2019_fleysher_27,1,10.1016/j.mri.2009.05.033,Phantom,3,338,56,2.9586,,,
NAA,NAA_CH3,,2019_fleysher_27,2,10.1016/j.mri.2009.05.033,Phantom,3,359,58,2.7855,,,
NAA,NAA_CH3,,2019_fleysher_27,3,10.1016/j.mri.2009.05.033,Phantom,3,484,99,2.0661,,,
NAA,NAA_CH3,,2019_fleysher_27,4,10.1016/j.mri.2009.05.033,Phantom,3,561,131,1.7825,,,
NAA,NAA_CH3,,2019_fleysher_27,5,10.1016/j.mri.2009.05.033,Phantom,3,561,131,1.7825,,,
NAA,NAA_CH3,,2019_fleysher_27,6,10.1016/j.mri.2009.05.033,Phantom,3,642,201,1.5576,,,
NAA,NAA_CH3,,2019_fleysher_27,7,10.1016/j.mri.2009.05.033,Phantom,3,705,219,1.4184,,,
NAA,NAA_CH3,,2019_fleysher_27,8,10.1016/j.mri.2009.05.033,Phantom,3,661,179,1.5129,,,
NAA,NAA_CH3,,2019_fleysher_27,9,10.1016/j.mri.2009.05.033,Phantom,3,681,194,1.4684,,,
NAA,NAA_CH3,,2019_fleysher_27,10,10.1016/j.mri.2009.05.033,Phantom,3,599,151,1.6694,,,
NAA,NAA_CH3,,2012_ganji_25,1,10.1002/nbm.1767,Human,3,258,11,3.876,,"Ganji et al., 2012",A
NAA,NAA_CH3,,2012_ganji_25,2,10.1002/nbm.1767,Human,3,309,16,3.2362,,"Ganji et al., 2012",B
NAA,NAA_CH3,,2002_hanstock_198,1,10.1016/S0022-510X(02)00074-6,Human,3,351,58,2.849,Control,"Hanstock et al,. 2002",A
NAA,NAA_CH3,,2002_hanstock_198,2,10.1016/S0022-510X(02)00074-6,Human,3,272,10,3.6765,ALS,"Hanstock et al,. 2002",C
NA_tot,NAA_CH3,,2004_hurd_51,1,10.1002/mrm.20007,Human,3,213,21,4.6948,,,
NA_tot,NAA_CH3,,2004_hurd_51,2,10.1002/mrm.20007,Human,3,328,51,3.0488,,,
NAA,NAA_CH3,,2016_jiru_29,1,10.1002/nbm.3456,Human,3,320.7,17.7,3.1182,,"Jiru et al., 2016",A
NAA,NAA_CH3,,2016_jiru_29,2,10.1002/nbm.3456,Human,3,276.5,25,3.6166,,"Jiru et al., 2016",B
NAA,NAA_CH3,,2008_kirov_60,1,10.1002/mrm.21715,Human,3,306,53.74,3.268,Caudate,"Kirov et al., 2008",A
NAA,NAA_CH3,,2008_kirov_60,2,10.1002/mrm.21715,Human,3,267,39.6,3.7453,Thalamus,"Kirov et al., 2008",B
NAA,NAA_CH3,,2008_kirov_60,3,10.1002/mrm.21715,Human,3,277,31.11,3.6101,Cingulate,"Kirov et al., 2008",C
NAA,NAA_CH3,,2008_kirov_60,4,10.1002/mrm.21715,Human,3,252,22.63,3.9683,Globus Pallidus,"Kirov et al., 2008",D
NAA,NAA_CH3,,2008_kirov_60,5,10.1002/mrm.21715,Human,3,263,36.77,3.8023,Putamen,"Kirov et al., 2008",E
NAA,NAA_CH3,,2008_kirov_60,6,10.1002/mrm.21715,Human,3,375,67.88,2.6667,Splenium,"Kirov et al., 2008",F
NAA,NAA_CH3,,2008_kirov_60,7,10.1002/mrm.21715,Human,3,326,59.4,3.0675,Genu,"Kirov et al., 2008",G
NAA,NAA_CH3,,2008_kirov_60,8,10.1002/mrm.21715,Human,3,397,45.25,2.5189,Centrum Semiovale,"Kirov et al., 2008",H
NAA,NAA_CH3,,2008_kirov_60,9,10.1002/mrm.21715,Human,3,366,36.77,2.7322,Occipital,"Kirov et al., 2008",I
NAA,NAA_CH3,,2008_kirov_60,10,10.1002/mrm.21715,Human,3,362,59.4,2.7624,Corona Radiata,"Kirov et al., 2008",J
NAA,NAA_CH3,,2008_kirov_60,11,10.1002/mrm.21715,Human,3,300,56.34,3.3333,Caudate,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,12,10.1002/mrm.21715,Human,3,277,31.84,3.6101,Thalamus,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,13,10.1002/mrm.21715,Human,3,421,97.98,2.3753,Cingulate,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,14,10.1002/mrm.21715,Human,3,275,12.25,3.6364,Globus Pallidus,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,15,10.1002/mrm.21715,Human,3,310,63.69,3.2258,Putamen,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,16,10.1002/mrm.21715,Human,3,405,78.38,2.4691,Splenium,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,17,10.1002/mrm.21715,Human,3,361,71.04,2.7701,Genu,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,18,10.1002/mrm.21715,Human,3,458,26.94,2.1834,Centrum Semiovale,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,19,10.1002/mrm.21715,Human,3,461,48.99,2.1692,Occipital,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,20,10.1002/mrm.21715,Human,3,400,51.44,2.5,Corona Radiata,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,21,10.1002/mrm.21715,Human,3,203,90,4.9261,Caudate,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,22,10.1002/mrm.21715,Human,3,288,88,3.4722,Thalamus,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,23,10.1002/mrm.21715,Human,3,271,18,3.69,Cingulate,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,24,10.1002/mrm.21715,Human,3,219,48,4.5662,Globus Pallidus,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,25,10.1002/mrm.21715,Human,3,205,30.75,4.878,Putamen; Assumed 15% StdDev,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,26,10.1002/mrm.21715,Human,3,327,38,3.0581,Splenium,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,27,10.1002/mrm.21715,Human,3,405,148,2.4691,Genu,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,28,10.1002/mrm.21715,Human,3,401,44,2.4938,Centrum Semiovale,"Kirov et al., 2008",
